20.575,10379.093,2.341,0.018,3.867,0.098,0,0.518
20.625,10379.093,2.341,0.018,3.867,0.096,0,0.518
20.675,10379.093,2.341,0.018,3.867,0.095,0,0.519
20.725,10379.093,2.341,0.018,3.866,0.093,0,0.519
20.775,10379.093,2.341,0.018,3.866,0.092,0,0.519
20.825,10379.093,2.341,0.018,3.865,0.09,0,0.52
20.875,10379.093,2.341,0.018,3.865,0.089,0,0.52
20.925,10379.093,2.341,0.018,3.865,0.087,0,0.52
20.975,10379.093,2.341,0.018,3.864,0.086,0,0.521
21.025,10379.093,2.341,0.018,3.864,0.084,0,0.521
21.075,10379.093,2.341,0.018,3.863,0.083,0,0.522
21.125,10379.093,2.341,0.018,3.863,0.081,0,0.522
21.175,10379.093,2.341,0.018,3.862,0.08,0,0.523
21.225,10379.093,2.341,0.018,3.862,0.078,0,0.523
21.275,10379.093,2.341,0.018,3.861,0.077,0,0.523
21.325,10379.093,2.341,0.018,3.86,0.075,0,0.524
21.375,10379.093,2.341,0.018,3.86,0.074,0,0.524
21.425,10379.093,2.341,0.018,3.859,0.072,0,0.525
21.475,10379.093,2.341,0.018,3.858,0.071,0,0.525
21.525,10379.093,2.341,0.018,3.857,0.069,0,0.526
21.575,10379.093,2.341,0.018,3.856,0.068,0,0.526
21.625,10379.093,2.341,0.018,3.855,0.066,0,0.527
21.675,10379.093,2.341,0.018,3.854,0.065,0,0.528
21.725,10379.093,2.341,0.018,3.853,0.063,0,0.528
21.775,10379.093,2.341,0.018,3.851,0.062,0,0.529
21.825,10379.093,2.341,0.018,3.85,0.06,0,0.529
21.875,10379.093,2.341,0.018,3.848,0.059,0,0.53
21.925,10379.093,2.341,0.018,3.846,0.057,0,0.531
21.975,10379.093,2.341,0.018,3.844,0.056,0,0.531
22.025,10379.093,2.341,0.018,3.842,0.054,0,0.532
22.075,10379.093,2.341,0.018,3.84,0.053,0,0.533
22.125,10379.093,2.341,0.018,3.837,0.051,0,0.534
22.175,10379.093,2.341,0.018,3.834,0.05,0,0.534
22.225,10379.093,2.341,0.018,3.831,0.048,0,0.535
22.275,10379.093,2.341,0.018,3.827,0.047,0,0.536
22.325,10379.093,2.341,0.018,3.823,0.045,0,0.538
22.375,10379.093,2.341,0.018,3.818,0.044,0,0.54
22.425,10379.093,2.341,0.018,3.813,0.042,0,0.543
22.475,10379.093,2.341,0.018,3.808,0.041,0,0.545
22.525,10379.093,2.341,0.018,3.802,0.039,0,0.548
22.575,10379.093,2.341,0.018,3.795,0.038,0,0.551
22.625,10379.093,2.341,0.018,3.787,0.036,0,0.553
22.675,10379.093,2.341,0.018,3.778,0.035,0,0.556
22.725,10379.093,2.341,0.018,3.768,0.033,0,0.56
22.775,10379.093,2.341,0.018,3.757,0.032,0,0.563
22.825,10379.093,2.341,0.018,3.744,0.03,0,0.567
22.875,10379.093,2.341,0.018,3.729,0.029,0,0.57
22.925,10379.093,2.341,0.018,3.713,0.027,0,0.574
22.975,10379.093,2.341,0.018,3.694,0.026,0,0.579
23.025,10379.093,2.341,0.018,3.672,0.024,0,0.583
23.075,10379.093,2.341,0.018,3.647,0.023,0,0.589
23.125,10379.093,2.341,0.018,3.618,0.021,0,0.594
23.175,10379.093,2.341,0.018,3.583,0.02,0,0.6
23.225,10379.093,2.341,0.018,3.543,0.018,0,0.607
23.275,10379.093,2.341,0.018,3.496,0.017,0,0.614
23.325,10379.093,2.341,0.018,3.44,0.016,0,0.623
23.375,10379.093,2.341,0.018,3.372,0.014,0,0.632
23.425,10379.093,2.341,0.018,3.288,0.013,0,0.643
23.475,10379.093,2.341,0.018,3.185,0.011,0,0.656
23.525,10379.093,2.341,0.018,3.055,0.01,0,0.671
23.575,10379.093,2.341,0.018,2.888,0.008,0,0.689
23.625,10379.093,2.341,0.018,2.666,0.007,0,0.713
23.675,10379.093,2.341,0.018,2.363,0.005,0,0.745
23.725,10379.093,2.341,0.018,1.931,0.004,0,0.792
23.775,10379.093,2.341,0.018,1.305,0.002,0,0.869
23.825,10379.093,2.341,0.018,4.303,0.001,0,1.008
23.875,10379.093,2.341,0.018,5.835,0.001,0,0.975
23.925,10379.093,2.341,0.018,6.501,0.003,0,0.849
23.93,10379.093,NaN,NaN,NaN,0.003,0,NaN
24.43,10379.093,NaN,NaN,NaN,0.003,0,NaN
24.93,10379.093,NaN,NaN,NaN,0.017,0,NaN
25.43,10379.093,NaN,NaN,NaN,0.032,0,NaN
25.848,10379.093,NaN,NaN,NaN,0.045,0,NaN
26.224,10379.093,NaN,NaN,NaN,0.054,0,NaN
26.602,10379.093,NaN,NaN,NaN,0.061,0,NaN
27.005,10379.093,NaN,NaN,NaN,0.067,0,NaN
27.454,10379.093,NaN,NaN,NaN,0.073,0,NaN
27.954,10379.093,NaN,NaN,NaN,0.077,0,NaN
28.454,10379.093,NaN,NaN,NaN,0.081,0,NaN
28.954,10379.093,NaN,NaN,NaN,0.084,0,NaN
29.454,10379.093,NaN,NaN,NaN,0.086,0,NaN
29.954,10379.093,NaN,NaN,NaN,0.087,0,NaN
30.454,10379.093,NaN,NaN,NaN,0.088,0,NaN
30.954,10379.093,NaN,NaN,NaN,0.089,0,NaN
31.454,10379.093,NaN,NaN,NaN,0.089,0,NaN
31.954,10379.093,NaN,NaN,NaN,0.089,0,NaN
32.454,10379.093,NaN,NaN,NaN,0.089,0,NaN
32.954,10379.093,NaN,NaN,NaN,0.089,0,NaN
33.454,10379.093,NaN,NaN,NaN,0.089,0,NaN
33.954,10379.093,NaN,NaN,NaN,0.089,0,NaN
34.454,10379.093,NaN,NaN,NaN,0.089,0,NaN
34.954,10379.093,NaN,NaN,NaN,0.089,0,NaN
35.454,10379.093,NaN,NaN,NaN,0.089,0,NaN
35.954,10379.093,NaN,NaN,NaN,0.089,0,NaN
36.454,10379.093,NaN,NaN,NaN,0.089,0,NaN
36.954,10379.093,NaN,NaN,NaN,0.089,0,NaN
37.454,10379.093,NaN,NaN,NaN,0.089,0,NaN
37.954,10379.093,NaN,NaN,NaN,0.089,0,NaN
38.454,10379.093,NaN,NaN,NaN,0.089,0,NaN
38.954,10379.093,NaN,NaN,NaN,0.089,0,NaN
39.454,10379.093,NaN,NaN,NaN,0.088,0,NaN
39.954,10379.093,NaN,NaN,NaN,0.088,0,NaN
40.454,10379.093,NaN,NaN,NaN,0.088,0,NaN
40.954,10379.093,NaN,NaN,NaN,0.088,0,NaN
41.454,10379.093,NaN,NaN,NaN,0.088,0,NaN
41.954,10379.093,NaN,NaN,NaN,0.088,0,NaN
42.454,10379.093,NaN,NaN,NaN,0.088,0,NaN
42.954,10379.093,NaN,NaN,NaN,0.088,0,NaN
43.454,10379.093,NaN,NaN,NaN,0.088,0,NaN
43.954,10379.093,NaN,NaN,NaN,0.088,0,NaN
44.454,10379.093,NaN,NaN,NaN,0.088,0,NaN
44.954,10379.093,NaN,NaN,NaN,0.088,0,NaN
45.454,10379.093,NaN,NaN,NaN,0.088,0,NaN
45.954,10379.093,NaN,NaN,NaN,0.087,0,NaN
46.454,10379.093,NaN,NaN,NaN,0.087,0,NaN
46.954,10379.093,NaN,NaN,NaN,0.087,0,NaN
47.454,10379.093,NaN,NaN,NaN,0.087,0,NaN
47.954,10379.093,NaN,NaN,NaN,0.087,0,NaN
48.454,10379.093,NaN,NaN,NaN,0.087,0,NaN
48.954,10379.093,NaN,NaN,NaN,0.087,0,NaN
49.454,10379.093,NaN,NaN,NaN,0.087,0,NaN
49.954,10379.093,NaN,NaN,NaN,0.087,0,NaN
50.454,10379.093,NaN,NaN,NaN,0.087,0,NaN
50.954,10379.093,NaN,NaN,NaN,0.087,0,NaN
51.454,10379.093,NaN,NaN,NaN,0.087,0,NaN
51.954,10379.093,NaN,NaN,NaN,0.086,0,NaN
52.454,10379.093,NaN,NaN,NaN,0.086,0,NaN
52.954,10379.093,NaN,NaN,NaN,0.086,0,NaN
53.454,10379.093,NaN,NaN,NaN,0.086,0,NaN
53.954,10379.093,NaN,NaN,NaN,0.086,0,NaN
54.454,10379.093,NaN,NaN,NaN,0.086,0,NaN
54.954,10379.093,NaN,NaN,NaN,0.086,0,NaN
55.454,10379.093,NaN,NaN,NaN,0.086,0,NaN
55.954,10379.093,NaN,NaN,NaN,0.086,0,NaN
56.454,10379.093,NaN,NaN,NaN,0.086,0,NaN
56.954,10379.093,NaN,NaN,NaN,0.086,0,NaN
57.454,10379.093,NaN,NaN,NaN,0.086,0,NaN
57.954,10379.093,NaN,NaN,NaN,0.086,0,NaN
58.454,10379.093,NaN,NaN,NaN,0.085,0,NaN
58.954,10379.093,NaN,NaN,NaN,0.085,0,NaN
59.454,10379.093,NaN,NaN,NaN,0.085,0,NaN
59.954,10379.093,NaN,NaN,NaN,0.085,0,NaN
60.454,10379.093,NaN,NaN,NaN,0.085,0,NaN
60.954,10379.093,NaN,NaN,NaN,0.085,0,NaN
61.454,10379.093,NaN,NaN,NaN,0.085,0,NaN
61.954,10379.093,NaN,NaN,NaN,0.085,0,NaN
62.454,10379.093,NaN,NaN,NaN,0.085,0,NaN
62.954,10379.093,NaN,NaN,NaN,0.085,0,NaN
63.454,10379.093,NaN,NaN,NaN,0.085,0,NaN
63.954,10379.093,NaN,NaN,NaN,0.085,0,NaN
64.454,10379.093,NaN,NaN,NaN,0.085,0,NaN
64.954,10379.093,NaN,NaN,NaN,0.085,0,NaN
65.454,10379.093,NaN,NaN,NaN,0.084,0,NaN
65.954,10379.093,NaN,NaN,NaN,0.084,0,NaN
66.454,10379.093,NaN,NaN,NaN,0.084,0,NaN
66.954,10379.093,NaN,NaN,NaN,0.084,0,NaN
67.454,10379.093,NaN,NaN,NaN,0.084,0,NaN
67.954,10379.093,NaN,NaN,NaN,0.084,0,NaN
68.454,10379.093,NaN,NaN,NaN,0.084,0,NaN
68.954,10379.093,NaN,NaN,NaN,0.084,0,NaN
69.454,10379.093,NaN,NaN,NaN,0.084,0,NaN
69.954,10379.093,NaN,NaN,NaN,0.084,0,NaN
70.454,10379.093,NaN,NaN,NaN,0.084,0,NaN
70.954,10379.093,NaN,NaN,NaN,0.084,0,NaN
71.454,10379.093,NaN,NaN,NaN,0.084,0,NaN
71.954,10379.093,NaN,NaN,NaN,0.083,0,NaN
72.454,10379.093,NaN,NaN,NaN,0.083,0,NaN
72.954,10379.093,NaN,NaN,NaN,0.083,0,NaN
73.454,10379.093,NaN,NaN,NaN,0.083,0,NaN
73.954,10379.093,NaN,NaN,NaN,0.083,0,NaN
74.454,10379.093,NaN,NaN,NaN,0.083,0,NaN
74.954,10379.093,NaN,NaN,NaN,0.083,0,NaN
75.454,10379.093,NaN,NaN,NaN,0.083,0,NaN
75.954,10379.093,NaN,NaN,NaN,0.083,0,NaN
76.454,10379.093,NaN,NaN,NaN,0.083,0,NaN
76.954,10379.093,NaN,NaN,NaN,0.083,0,NaN
77.454,10379.093,NaN,NaN,NaN,0.083,0,NaN
77.954,10379.093,NaN,NaN,NaN,0.083,0,NaN
78.454,10379.093,NaN,NaN,NaN,0.083,0,NaN
78.954,10379.093,NaN,NaN,NaN,0.083,0,NaN
79.454,10379.093,NaN,NaN,NaN,0.082,0,NaN
79.954,10379.093,NaN,NaN,NaN,0.082,0,NaN
80.454,10379.093,NaN,NaN,NaN,0.082,0,NaN
80.954,10379.093,NaN,NaN,NaN,0.082,0,NaN
81.454,10379.093,NaN,NaN,NaN,0.082,0,NaN
81.954,10379.093,NaN,NaN,NaN,0.082,0,NaN
82.454,10379.093,NaN,NaN,NaN,0.082,0,NaN
82.954,10379.093,NaN,NaN,NaN,0.082,0,NaN
83.454,10379.093,NaN,NaN,NaN,0.082,0,NaN
83.954,10379.093,NaN,NaN,NaN,0.082,0,NaN
84.454,10379.093,NaN,NaN,NaN,0.082,0,NaN
84.954,10379.093,NaN,NaN,NaN,0.082,0,NaN
85.454,10379.093,NaN,NaN,NaN,0.082,0,NaN
85.954,10379.093,NaN,NaN,NaN,0.082,0,NaN
86.454,10379.093,NaN,NaN,NaN,0.081,0,NaN
86.954,10379.093,NaN,NaN,NaN,0.081,0,NaN
87.454,10379.093,NaN,NaN,NaN,0.081,0,NaN
87.954,10379.093,NaN,NaN,NaN,0.081,0,NaN
88.454,10379.093,NaN,NaN,NaN,0.081,0,NaN
88.954,10379.093,NaN,NaN,NaN,0.081,0,NaN
89.454,10379.093,NaN,NaN,NaN,0.081,0,NaN
89.954,10379.093,NaN,NaN,NaN,0.081,0,NaN
90.454,10379.093,NaN,NaN,NaN,0.081,0,NaN
90.954,10379.093,NaN,NaN,NaN,0.081,0,NaN
91.454,10379.093,NaN,NaN,NaN,0.081,0,NaN
91.954,10379.093,NaN,NaN,NaN,0.081,0,NaN
92.454,10379.093,NaN,NaN,NaN,0.081,0,NaN
92.954,10379.093,NaN,NaN,NaN,0.081,0,NaN
93.454,10379.093,NaN,NaN,NaN,0.081,0,NaN
93.954,10379.093,NaN,NaN,NaN,0.08,0,NaN
94.454,10379.093,NaN,NaN,NaN,0.08,0,NaN
94.954,10379.093,NaN,NaN,NaN,0.08,0,NaN
95.454,10379.093,NaN,NaN,NaN,0.08,0,NaN
95.954,10379.093,NaN,NaN,NaN,0.08,0,NaN
96.454,10379.093,NaN,NaN,NaN,0.08,0,NaN
96.954,10379.093,NaN,NaN,NaN,0.08,0,NaN
97.454,10379.093,NaN,NaN,NaN,0.08,0,NaN
97.954,10379.093,NaN,NaN,NaN,0.08,0,NaN
98.454,10379.093,NaN,NaN,NaN,0.08,0,NaN
98.954,10379.093,NaN,NaN,NaN,0.08,0,NaN
99.454,10379.093,NaN,NaN,NaN,0.08,0,NaN
99.954,10379.093,NaN,NaN,NaN,0.08,0,NaN
100.454,10379.093,NaN,NaN,NaN,0.08,0,NaN
100.954,10379.093,NaN,NaN,NaN,0.08,0,NaN
101.454,10379.093,NaN,NaN,NaN,0.079,0,NaN
101.954,10379.093,NaN,NaN,NaN,0.079,0,NaN
102.454,10379.093,NaN,NaN,NaN,0.079,0,NaN
102.954,10379.093,NaN,NaN,NaN,0.079,0,NaN
103.454,10379.093,NaN,NaN,NaN,0.079,0,NaN
103.954,10379.093,NaN,NaN,NaN,0.079,0,NaN
104.454,10379.093,NaN,NaN,NaN,0.079,0,NaN
104.954,10379.093,NaN,NaN,NaN,0.079,0,NaN
105.454,10379.093,NaN,NaN,NaN,0.079,0,NaN
105.954,10379.093,NaN,NaN,NaN,0.079,0,NaN
106.454,10379.093,NaN,NaN,NaN,0.079,0,NaN
106.954,10379.093,NaN,NaN,NaN,0.079,0,NaN
107.454,10379.093,NaN,NaN,NaN,0.079,0,NaN
107.954,10379.093,NaN,NaN,NaN,0.079,0,NaN
108.454,10379.093,NaN,NaN,NaN,0.079,0,NaN
108.954,10379.093,NaN,NaN,NaN,0.079,0,NaN
109.454,10379.093,NaN,NaN,NaN,0.078,0,NaN
109.954,10379.093,NaN,NaN,NaN,0.078,0,NaN
110.454,10379.093,NaN,NaN,NaN,0.078,0,NaN
110.954,10379.093,NaN,NaN,NaN,0.078,0,NaN
111.454,10379.093,NaN,NaN,NaN,0.078,0,NaN
111.954,10379.093,NaN,NaN,NaN,0.078,0,NaN
112.454,10379.093,NaN,NaN,NaN,0.078,0,NaN
112.954,10379.093,NaN,NaN,NaN,0.078,0,NaN
113.454,10379.093,NaN,NaN,NaN,0.078,0,NaN
113.954,10379.093,NaN,NaN,NaN,0.078,0,NaN
114.454,10379.093,NaN,NaN,NaN,0.078,0,NaN
114.954,10379.093,NaN,NaN,NaN,0.078,0,NaN
115.454,10379.093,NaN,NaN,NaN,0.078,0,NaN
115.954,10379.093,NaN,NaN,NaN,0.078,0,NaN
116.454,10379.093,NaN,NaN,NaN,0.078,0,NaN
116.954,10379.093,NaN,NaN,NaN,0.078,0,NaN
117.454,10379.093,NaN,NaN,NaN,0.077,0,NaN
117.954,10379.093,NaN,NaN,NaN,0.077,0,NaN
118.454,10379.093,NaN,NaN,NaN,0.077,0,NaN
118.954,10379.093,NaN,NaN,NaN,0.077,0,NaN
119.454,10379.093,NaN,NaN,NaN,0.077,0,NaN
119.954,10379.093,NaN,NaN,NaN,0.077,0,NaN
120.454,10379.093,NaN,NaN,NaN,0.077,0,NaN
120.954,10379.093,NaN,NaN,NaN,0.077,0,NaN
121.454,10379.093,NaN,NaN,NaN,0.077,0,NaN
121.954,10379.093,NaN,NaN,NaN,0.077,0,NaN
122.454,10379.093,NaN,NaN,NaN,0.077,0,NaN
122.459,10379.093,NaN,NaN,NaN,0.077,0,NaN
122.46,10379.093,NaN,NaN,NaN,0.075,0,NaN
122.461,10379.093,NaN,NaN,NaN,0.075,0,NaN
122.462,10379.093,NaN,NaN,NaN,0.075,0,NaN
122.464,10379.093,NaN,NaN,NaN,0.074,0,NaN
122.465,10379.093,NaN,NaN,NaN,0.074,0,NaN
122.466,10379.093,NaN,NaN,NaN,0.074,0,NaN
122.468,10379.093,NaN,NaN,NaN,0.073,0,NaN
122.469,10379.093,NaN,NaN,NaN,0.073,0,NaN
122.471,10379.093,NaN,NaN,NaN,0.072,0,NaN
122.472,10379.093,NaN,NaN,NaN,0.072,0,NaN
122.474,10379.093,NaN,NaN,NaN,0.072,0,NaN
122.475,10379.093,NaN,NaN,NaN,0.071,0,NaN
122.477,10379.093,NaN,NaN,NaN,0.071,0,NaN
122.478,10379.093,NaN,NaN,NaN,0.071,0,NaN
122.48,10379.093,NaN,NaN,NaN,0.07,0,NaN
122.481,10379.093,NaN,NaN,NaN,0.07,0,NaN
122.483,10379.093,NaN,NaN,NaN,0.069,0,NaN
122.485,10379.093,NaN,NaN,NaN,0.069,0,NaN
122.486,10379.093,NaN,NaN,NaN,0.069,0,NaN
122.488,10379.093,NaN,NaN,NaN,0.068,0,NaN
122.49,10379.093,NaN,NaN,NaN,0.068,0,NaN
122.492,10379.093,NaN,NaN,NaN,0.068,0,NaN
122.494,10379.093,NaN,NaN,NaN,0.067,0,NaN
122.495,10379.093,NaN,NaN,NaN,0.067,0,NaN
122.497,10379.093,NaN,NaN,NaN,0.066,0,NaN
122.499,10379.093,NaN,NaN,NaN,0.066,0,NaN
122.501,10379.093,NaN,NaN,NaN,0.066,0,NaN
122.503,10379.093,NaN,NaN,NaN,0.065,0,NaN
122.505,10379.093,NaN,NaN,NaN,0.065,0,NaN
122.508,10379.093,NaN,NaN,NaN,0.064,0,NaN
122.51,10379.093,NaN,NaN,NaN,0.064,0,NaN
122.512,10379.093,NaN,NaN,NaN,0.063,0,NaN
122.514,10379.093,NaN,NaN,NaN,0.063,0,NaN
122.516,10379.093,NaN,NaN,NaN,0.063,0,NaN
122.519,10379.093,NaN,NaN,NaN,0.062,0,NaN
122.521,10379.093,NaN,NaN,NaN,0.062,0,NaN
122.524,10379.093,NaN,NaN,NaN,0.061,0,NaN
122.526,10379.093,NaN,NaN,NaN,0.061,0,NaN
122.529,10379.093,NaN,NaN,NaN,0.06,0,NaN
122.531,10379.093,NaN,NaN,NaN,0.06,0,NaN
122.534,10379.093,NaN,NaN,NaN,0.06,0,NaN
122.537,10379.093,NaN,NaN,NaN,0.059,0,NaN
122.54,10379.093,NaN,NaN,NaN,0.059,0,NaN
122.543,10379.093,NaN,NaN,NaN,0.058,0,NaN
122.546,10379.093,NaN,NaN,NaN,0.058,0,NaN
122.549,10379.093,NaN,NaN,NaN,0.057,0,NaN
122.552,10379.093,NaN,NaN,NaN,0.057,0,NaN
122.555,10379.093,NaN,NaN,NaN,0.056,0,NaN
122.558,10379.093,NaN,NaN,NaN,0.056,0,NaN
122.562,10379.093,NaN,NaN,NaN,0.055,0,NaN
122.565,10379.093,NaN,NaN,NaN,0.055,0,NaN
122.569,10379.093,NaN,NaN,NaN,0.054,0,NaN
122.573,10379.093,NaN,NaN,NaN,0.054,0,NaN
122.577,10379.093,NaN,NaN,NaN,0.054,0,NaN
122.581,10379.093,NaN,NaN,NaN,0.053,0,NaN
122.585,10379.093,NaN,NaN,NaN,0.053,0,NaN
122.589,10379.093,NaN,NaN,NaN,0.052,0,NaN
122.594,10379.093,NaN,NaN,NaN,0.052,0,NaN
122.598,10379.093,NaN,NaN,NaN,0.051,0,NaN
122.603,10379.093,NaN,NaN,NaN,0.05,0,NaN
122.608,10379.093,NaN,NaN,NaN,0.05,0,NaN
122.613,10379.093,NaN,NaN,NaN,0.049,0,NaN
122.618,10379.093,NaN,NaN,NaN,0.049,0,NaN
122.624,10379.093,NaN,NaN,NaN,0.048,0,NaN
122.629,10379.093,NaN,NaN,NaN,0.048,0,NaN
122.635,10379.093,NaN,NaN,NaN,0.047,0,NaN
122.641,10379.093,NaN,NaN,NaN,0.047,0,NaN
122.648,10379.093,NaN,NaN,NaN,0.046,0,NaN
122.655,10379.093,NaN,NaN,NaN,0.046,0,NaN
122.662,10379.093,NaN,NaN,NaN,0.045,0,NaN
122.669,10379.093,NaN,NaN,NaN,0.044,0,NaN
122.677,10379.093,NaN,NaN,NaN,0.044,0,NaN
122.685,10379.093,NaN,NaN,NaN,0.043,0,NaN
122.694,10379.093,NaN,NaN,NaN,0.043,0,NaN
122.703,10379.093,NaN,NaN,NaN,0.042,0,NaN
122.712,10379.093,NaN,NaN,NaN,0.041,0,NaN
122.722,10379.093,NaN,NaN,NaN,0.041,0,NaN
122.733,10379.093,NaN,NaN,NaN,0.04,0,NaN
122.745,10379.093,NaN,NaN,NaN,0.04,0,NaN
122.757,10379.093,NaN,NaN,NaN,0.039,0,NaN
122.77,10379.093,NaN,NaN,NaN,0.038,0,NaN
122.784,10379.093,NaN,NaN,NaN,0.038,0,NaN
122.799,10379.093,NaN,NaN,NaN,0.037,0,NaN
122.815,10379.093,NaN,NaN,NaN,0.036,0,NaN
122.833,10379.093,NaN,NaN,NaN,0.036,0,NaN
122.852,10379.093,NaN,NaN,NaN,0.035,0,NaN
122.873,10379.093,NaN,NaN,NaN,0.034,0,NaN
122.896,10379.093,NaN,NaN,NaN,0.033,0,NaN
122.922,10379.093,NaN,NaN,NaN,0.033,0,NaN
122.95,10379.093,NaN,NaN,NaN,0.032,0,NaN
122.983,10379.093,NaN,NaN,NaN,0.031,0,NaN
123.019,10379.093,NaN,NaN,NaN,0.03,0,NaN
123.061,10379.093,NaN,NaN,NaN,0.03,0,NaN
123.11,10379.093,NaN,NaN,NaN,0.029,0,NaN
123.169,10379.093,NaN,NaN,NaN,0.028,0,NaN
123.24,10379.093,NaN,NaN,NaN,0.027,0,NaN
123.328,10379.093,NaN,NaN,NaN,0.026,0,NaN
123.443,10379.093,NaN,NaN,NaN,0.026,0,NaN
123.601,10379.093,NaN,NaN,NaN,0.025,0,NaN
123.839,10379.093,NaN,NaN,NaN,0.024,0,NaN
124.262,10379.093,NaN,NaN,NaN,0.023,0,NaN
124.762,10379.093,NaN,NaN,NaN,0.023,0,NaN
125.262,10379.093,NaN,NaN,NaN,0.023,0,NaN
125.762,10379.093,NaN,NaN,NaN,0.023,0,NaN
126.262,10379.093,NaN,NaN,NaN,0.023,0,NaN
126.762,10379.093,NaN,NaN,NaN,0.023,0,NaN
127.262,10379.093,NaN,NaN,NaN,0.023,0,NaN
127.762,10379.093,NaN,NaN,NaN,0.023,0,NaN
128.262,10379.093,NaN,NaN,NaN,0.023,0,NaN
128.762,10379.093,NaN,NaN,NaN,0.023,0,NaN
129.262,10379.093,NaN,NaN,NaN,0.023,0,NaN
129.762,10379.093,NaN,NaN,NaN,0.023,0,NaN
130.262,10379.093,NaN,NaN,NaN,0.023,0,NaN
130.762,10379.093,NaN,NaN,NaN,0.023,0,NaN
131.262,10379.093,NaN,NaN,NaN,0.023,0,NaN
131.762,10379.093,NaN,NaN,NaN,0.023,0,NaN
132.262,10379.093,NaN,NaN,NaN,0.023,0,NaN
132.762,10379.093,NaN,NaN,NaN,0.023,0,NaN
133.262,10379.093,NaN,NaN,NaN,0.023,0,NaN
133.762,10379.093,NaN,NaN,NaN,0.023,0,NaN
134.262,10379.093,NaN,NaN,NaN,0.023,0,NaN
134.762,10379.093,NaN,NaN,NaN,0.023,0,NaN
135.262,10379.093,NaN,NaN,NaN,0.023,0,NaN
135.762,10379.093,NaN,NaN,NaN,0.023,0,NaN
136.262,10379.093,NaN,NaN,NaN,0.023,0,NaN
136.762,10379.093,NaN,NaN,NaN,0.023,0,NaN
137.262,10379.093,NaN,NaN,NaN,0.023,0,NaN
137.762,10379.093,NaN,NaN,NaN,0.023,0,NaN
138.262,10379.093,NaN,NaN,NaN,0.023,0,NaN
138.762,10379.093,NaN,NaN,NaN,0.023,0,NaN
139.262,10379.093,NaN,NaN,NaN,0.023,0,NaN
139.762,10379.093,NaN,NaN,NaN,0.023,0,NaN
140.262,10379.093,NaN,NaN,NaN,0.023,0,NaN
140.762,10379.093,NaN,NaN,NaN,0.023,0,NaN
141.262,10379.093,NaN,NaN,NaN,0.023,0,NaN
141.762,10379.093,NaN,NaN,NaN,0.023,0,NaN
142.262,10379.093,NaN,NaN,NaN,0.023,0,NaN
142.762,10379.093,NaN,NaN,NaN,0.023,0,NaN
143.262,10379.093,NaN,NaN,NaN,0.023,0,NaN
143.762,10379.093,NaN,NaN,NaN,0.023,0,NaN
144.262,10379.093,NaN,NaN,NaN,0.023,0,NaN
144.762,10379.093,NaN,NaN,NaN,0.023,0,NaN
145.262,10379.093,NaN,NaN,NaN,0.023,0,NaN
145.762,10379.093,NaN,NaN,NaN,0.023,0,NaN
146.262,10379.093,NaN,NaN,NaN,0.023,0,NaN
146.762,10379.093,NaN,NaN,NaN,0.023,0,NaN
147.262,10379.093,NaN,NaN,NaN,0.023,0,NaN
147.762,10379.093,NaN,NaN,NaN,0.023,0,NaN
148.262,10379.093,NaN,NaN,NaN,0.023,0,NaN
148.762,10379.093,NaN,NaN,NaN,0.023,0,NaN
149.262,10379.093,NaN,NaN,NaN,0.023,0,NaN
149.762,10379.093,NaN,NaN,NaN,0.023,0,NaN
150.262,10379.093,NaN,NaN,NaN,0.023,0,NaN
150.762,10379.093,NaN,NaN,NaN,0.023,0,NaN
151.262,10379.093,NaN,NaN,NaN,0.023,0,NaN
151.762,10379.093,NaN,NaN,NaN,0.023,0,NaN
152.262,10379.093,NaN,NaN,NaN,0.023,0,NaN
152.762,10379.093,NaN,NaN,NaN,0.023,0,NaN
153.262,10379.093,NaN,NaN,NaN,0.023,0,NaN
153.762,10379.093,NaN,NaN,NaN,0.023,0,NaN
154.262,10379.093,NaN,NaN,NaN,0.023,0,NaN
154.762,10379.093,NaN,NaN,NaN,0.023,0,NaN
155.262,10379.093,NaN,NaN,NaN,0.023,0,NaN
155.762,10379.093,NaN,NaN,NaN,0.023,0,NaN
156.262,10379.093,NaN,NaN,NaN,0.023,0,NaN
156.762,10379.093,NaN,NaN,NaN,0.023,0,NaN
157.262,10379.093,NaN,NaN,NaN,0.023,0,NaN
157.762,10379.093,NaN,NaN,NaN,0.023,0,NaN
158.262,10379.093,NaN,NaN,NaN,0.023,0,NaN
158.762,10379.093,NaN,NaN,NaN,0.023,0,NaN
159.262,10379.093,NaN,NaN,NaN,0.023,0,NaN
159.762,10379.093,NaN,NaN,NaN,0.023,0,NaN
160.262,10379.093,NaN,NaN,NaN,0.023,0,NaN
160.762,10379.093,NaN,NaN,NaN,0.023,0,NaN
161.262,10379.093,NaN,NaN,NaN,0.023,0,NaN
161.762,10379.093,NaN,NaN,NaN,0.023,0,NaN
162.262,10379.093,NaN,NaN,NaN,0.023,0,NaN
162.762,10379.093,NaN,NaN,NaN,0.023,0,NaN
163.262,10379.093,NaN,NaN,NaN,0.023,0,NaN
163.762,10379.093,NaN,NaN,NaN,0.023,0,NaN
164.262,10379.093,NaN,NaN,NaN,0.023,0,NaN
164.762,10379.093,NaN,NaN,NaN,0.023,0,NaN
165.262,10379.093,NaN,NaN,NaN,0.023,0,NaN
