0.00    0.626
7.683	0.558
7.733	0.557
7.783	0.557
7.833	0.556
7.883	0.556
7.933	0.556
7.983	0.555
8.033	0.555
8.083	0.554
8.133	0.554
8.183	0.554
8.233	0.553
8.283	0.553
8.333	0.553
8.383	0.552
8.433	0.552
8.483	0.551
8.533	0.551
8.583	0.551
8.633	0.55
8.683	0.55
8.733	0.55
8.783	0.549
8.833	0.549
8.883	0.549
8.933	0.548
8.983	0.548
9.033	0.548
9.083	0.547
9.133	0.547
9.183	0.547
9.233	0.546
9.283	0.546
9.333	0.546
9.383	0.545
9.433	0.545
9.483	0.545
9.533	0.544
9.583	0.544
9.633	0.544
9.683	0.544
9.733	0.543
9.783	0.543
9.833	0.543
9.883	0.542
9.933	0.542
9.983	0.542
10.033	0.541
10.083	0.541
10.133	0.541
10.183	0.541
10.233	0.54
10.283	0.54
10.333	0.54
10.383	0.54
10.433	0.539
10.483	0.539
10.533	0.539
10.583	0.539
10.633	0.538
10.683	0.538
10.733	0.538
10.783	0.538
10.833	0.537
10.883	0.537
10.933	0.537
10.983	0.537
11.033	0.536
11.083	0.536
11.133	0.536
11.183	0.536
11.233	0.535
11.283	0.535
11.333	0.535
11.383	0.535
11.433	0.534
11.483	0.534
11.533	0.534
11.583	0.534
11.633	0.534
11.683	0.533
11.733	0.533
11.783	0.533
11.833	0.533
11.883	0.533
11.933	0.532
11.983	0.532
12.033	0.532
12.083	0.532
12.133	0.531
12.183	0.531
12.233	0.531
12.283	0.531
12.333	0.531
12.383	0.53
12.433	0.53
12.483	0.53
12.533	0.53
12.583	0.53
12.633	0.53
12.683	0.529
12.733	0.529
12.783	0.529
12.833	0.529
12.883	0.529
12.933	0.528
12.983	0.528
13.033	0.528
13.083	0.528
13.133	0.528
13.183	0.527
13.233	0.527
13.283	0.527
13.333	0.527
13.383	0.527
13.433	0.527
13.483	0.526
13.533	0.526
13.583	0.526
13.633	0.526
13.683	0.526
13.733	0.526
13.783	0.525
13.833	0.525
13.883	0.525
13.933	0.525
13.983	0.525
14.033	0.525
14.083	0.524
14.133	0.524
14.183	0.524
14.233	0.524
14.283	0.524
14.333	0.524
14.383	0.524
14.433	0.523
14.483	0.523
14.533	0.523
14.583	0.523
14.633	0.523
14.683	0.523
14.733	0.523
14.783	0.522
14.833	0.522
14.883	0.522
14.933	0.522
14.983	0.522
15.033	0.522
15.083	0.522
15.133	0.521
15.183	0.521
15.233	0.521
15.283	0.521
15.333	0.521
15.383	0.521
15.433	0.521
15.483	0.521
15.533	0.52
15.583	0.52
15.633	0.52
15.683	0.52
15.733	0.52
15.783	0.52
15.833	0.52
15.883	0.52
15.933	0.52
15.983	0.519
16.033	0.519
16.083	0.519
16.133	0.519
16.183	0.519
16.233	0.519
16.283	0.519
16.333	0.519
16.383	0.518
16.433	0.518
16.483	0.518
16.533	0.518
16.583	0.518
16.633	0.518
16.683	0.518
16.733	0.518
16.783	0.518
16.833	0.518
16.883	0.517
16.933	0.517
16.983	0.517
17.033	0.517
17.083	0.517
17.133	0.517
17.183	0.517
17.233	0.517
17.283	0.517
17.333	0.517
17.383	0.517
17.433	0.516
17.483	0.516
17.533	0.516
17.583	0.516
17.633	0.516
17.683	0.516
17.733	0.516
17.783	0.516
17.833	0.516
17.883	0.516
17.933	0.516
17.983	0.515
18.033	0.515
18.083	0.515
18.133	0.515
18.183	0.515
18.233	0.515
18.283	0.515
18.333	0.515
18.383	0.515
18.433	0.515
18.483	0.515
18.533	0.515
18.583	0.515
18.633	0.514
18.683	0.514
18.733	0.514
18.783	0.514
18.833	0.514
18.883	0.514
18.933	0.514
18.983	0.514
19.033	0.514
19.083	0.514
19.133	0.514
19.183	0.514
19.233	0.514
19.283	0.514
19.333	0.514
19.383	0.513
19.433	0.513
19.483	0.513
19.533	0.513
19.583	0.514
19.633	0.514
19.683	0.514
19.733	0.514
19.783	0.514
19.833	0.514
19.883	0.514
19.933	0.514
19.983	0.514
20.033	0.514
20.083	0.515
20.133	0.515
20.183	0.515
20.233	0.515
20.283	0.515
20.333	0.515
20.383	0.515
20.433	0.515
20.483	0.515
20.533	0.515
20.583	0.516
20.633	0.516
20.683	0.516
20.733	0.516
20.783	0.516
20.833	0.516
20.883	0.516
20.933	0.516
20.983	0.516
21.033	0.517
21.083	0.517
21.133	0.517
21.183	0.517
21.233	0.517
21.283	0.517
21.333	0.517
21.383	0.517
21.433	0.518
21.483	0.518
21.533	0.518
21.583	0.518
21.633	0.518
21.683	0.518
21.733	0.518
21.783	0.519
21.833	0.519
21.883	0.519
21.933	0.519
21.983	0.519
22.033	0.519
22.083	0.519
22.133	0.519
22.183	0.519
22.233	0.519
22.283	0.519
22.333	0.52
22.383	0.52
22.433	0.52
22.483	0.52
22.533	0.52
22.583	0.52
22.633	0.521
22.683	0.521
22.733	0.521
22.783	0.521
22.833	0.521
22.883	0.521
22.933	0.521
22.983	0.521
23.033	0.521
23.083	0.521
23.133	0.521
23.183	0.522
23.233	0.522
23.283	0.522
23.333	0.522
23.383	0.522
23.433	0.522
23.483	0.522
23.533	0.522
23.583	0.522
23.633	0.522
23.683	0.522
23.733	0.522
23.783	0.522
23.833	0.522
23.883	0.522
23.933	0.522
23.983	0.522
24.033	0.522
