0.00    12860000
21.433	10840000
21.483	10840000
21.533	10840000
21.583	10840000
21.633	10840000
21.683	10840000
21.733	10840000
21.783	10840000
21.833	10840000
21.883	10840000
21.933	10840000
21.983	10840000
22.033	10840000
22.083	10840000
22.133	10840000
22.183	10840000
22.233	10840000
22.283	10840000
22.333	10840000
22.383	10840000
22.433	10840000
22.483	10840000
22.533	10840000
22.583	10840000
22.633	10840000
22.683	10840000
22.733	10840000
22.783	10840000
22.833	10840000
22.883	10840000
22.933	10840000
22.983	10840000
23.033	10840000
23.083	10840000
23.133	10840000
23.183	10840000
23.233	10840000
23.283	10840000
23.333	10840000
23.383	10840000
23.433	10840000
23.483	10840000
23.533	10840000
23.583	10840000
23.633	10840000
23.683	10840000
23.733	10840000
23.783	10840000
23.833	10840000
23.883	10840000
23.933	10840000
23.983	10840000
24.033	10840000
